gamma_1,gamma_3,gamma_5,gamma_10,gamma_15,gamma_25,short_cons,D_max,timestamp,T-bills rf
1486.6657425381532,1541.652795557531,1556.6153583617024,1625.0719213818206,1669.697543163531,1665.031450219511,LS,0.1,2020-07-09,527.2546
1486.327489818513,1541.9758570773868,1556.9869068524688,1625.477184908177,1670.0748864922655,1665.39187256459,LS,0.1,2020-07-10,527.2613
1481.0779763761832,1536.9551192125914,1551.9516297483808,1620.2811702485828,1664.9053044376926,1660.6148946334565,LS,0.1,2020-07-13,527.2668
1483.9013104320932,1539.2000652896438,1554.137143206896,1622.5131549681014,1667.0119816767146,1662.3270888577224,LS,0.1,2020-07-14,527.2652
1476.489705359311,1533.4205632350336,1548.5397126320483,1616.8962858298419,1661.7422850639005,1658.0433161863743,LS,0.1,2020-07-15,527.2772
1471.7687405654062,1527.8329101733368,1542.764022064499,1610.7939742741496,1655.505151799927,1651.9281322968882,LS,0.1,2020-07-16,527.2868
1472.8547600810775,1528.9462822759413,1543.8955945760013,1611.9539302089006,1656.6835309577011,1653.0741063642226,LS,0.1,2020-07-17,527.2873
1472.3384285097775,1527.4246261814728,1542.2702342888404,1610.220088905885,1654.8401870148157,1651.1699875562108,LS,0.1,2020-07-20,527.2954
1477.323613704291,1530.7585332063488,1545.63752957209,1613.7178186459973,1658.322133798778,1654.2746098349232,LS,0.1,2020-07-21,527.3033
1479.8066782058836,1532.248250391628,1547.1059514118617,1615.2339464776446,1659.7818658573165,1655.4411355283733,LS,0.1,2020-07-22,527.312
1480.1947785497484,1532.9411428600886,1547.709501086068,1615.822012842238,1660.5722481817868,1656.4184018417393,LS,0.1,2020-07-23,527.3124
1477.2096192505487,1529.2593604889623,1543.8606869882285,1611.7475788607428,1656.4891466827119,1652.3902326169784,LS,0.1,2020-07-24,527.3118
1484.5072645961386,1535.0633213552387,1549.6412484682062,1617.725453381153,1662.5665854535778,1657.9491090709348,LS,0.1,2020-07-27,527.3124
1486.3553375862145,1537.890128810241,1552.5620067536508,1620.8390747405927,1665.888864485787,1661.5003405119237,LS,0.1,2020-07-28,527.3177
1491.181519830839,1541.5014588232445,1556.1886803688915,1624.6095307834635,1669.6392714715967,1664.890725171388,LS,0.1,2020-07-29,527.3275
1488.845609603274,1538.9669513223228,1553.5532524923863,1621.8279919439995,1666.8230974647126,1662.1822064660857,LS,0.1,2020-07-30,527.3315
1490.303827321672,1540.000364397515,1554.5582217519163,1622.8483088449148,1667.8588072413831,1663.168265688951,LS,0.1,2020-07-31,527.3319
1490.1833937599026,1537.4922611054362,1551.8154164916175,1619.796300780383,1664.472046088283,1659.4261797729707,LS,0.1,2020-08-03,527.3421
1497.6921274464303,1546.53233956083,1561.0452617720748,1629.5052349790378,1674.5912395046985,1669.633365243141,LS,0.1,2020-08-04,527.3433
1514.542732215258,1559.440566754366,1573.7422023825177,1642.5129248332985,1687.769534999656,1681.7886904208963,LS,0.1,2020-08-05,527.3384
1518.5971956606456,1564.034080991766,1578.4582112187427,1647.4930425342077,1692.9338355863545,1686.8546504538197,LS,0.1,2020-08-06,527.3434
1511.18265576181,1557.516510993971,1571.8989349147325,1640.6368052431735,1685.8593123728265,1680.0508671021485,LS,0.1,2020-08-07,527.3458
1514.6599205806756,1560.4823732912344,1574.8377007351635,1643.649293318172,1688.9188808648998,1682.8541168142162,LS,0.1,2020-08-10,527.3473
1496.3222022409711,1543.7958389425203,1558.1320486410777,1626.2823050574239,1671.0209596493146,1665.8179564814902,LS,0.1,2020-08-11,527.3462
1501.2599747306458,1549.5039467654003,1563.9094390153048,1632.246068480238,1677.0418905438128,1671.6196621044728,LS,0.1,2020-08-12,527.3419
1503.0438094821757,1551.0286341750304,1565.4300775834358,1633.7734235363546,1678.63481032894,1673.1415149816064,LS,0.1,2020-08-13,527.3489
1503.033808095385,1552.364876030278,1566.9415441200067,1635.4743540909444,1680.4831047932255,1675.1302005171276,LS,0.1,2020-08-14,527.3502
1509.7772250318721,1559.1043870226215,1573.7770735474473,1642.6338717832227,1687.887102750552,1682.29998907347,LS,0.1,2020-08-17,527.3657
1515.2843819433556,1563.8848993615588,1578.5392693501149,1647.5649141118533,1693.005458176014,1687.214283606943,LS,0.1,2020-08-18,527.3564
1509.1422989965374,1557.9203406229817,1572.4838018385537,1641.2108621328964,1686.4387906161674,1680.8777875146307,LS,0.1,2020-08-19,527.3659
1498.8675119131988,1550.6880166655135,1565.5558168399243,1634.2886066427893,1679.4663911299006,1674.7330294128806,LS,0.1,2020-08-20,527.3681
1500.7649085278376,1552.935798124629,1567.84474566273,1636.6771927312836,1681.896060542317,1677.0886335791454,LS,0.1,2020-08-21,527.3663
1511.4275311339272,1559.8224800330263,1574.1906635767753,1642.7895858254,1687.765447810706,1682.0112013729267,LS,0.1,2020-08-24,527.3718
1507.227593493967,1553.9145081759816,1567.9197713095846,1635.9824850645361,1680.539927747394,1674.7485051019266,LS,0.1,2020-08-25,527.3692
1516.374869286011,1562.2647507058327,1576.2243000403278,1644.5101932522057,1689.1741717991135,1682.847451121532,LS,0.1,2020-08-26,527.3704
1513.5913228943134,1557.5995031092948,1571.1906275755111,1638.9557222115966,1683.2845878827497,1676.7656991258739,LS,0.1,2020-08-27,527.3671
1522.9382343956693,1565.572661861054,1579.0733980432308,1647.0564613352399,1691.5054809474482,1684.396981723406,LS,0.1,2020-08-28,527.3684
1520.6955965003572,1563.7622877669132,1577.2844029740063,1645.2176597854466,1689.6773774250398,1682.726127620091,LS,0.1,2020-08-31,527.3724
1528.0876783505387,1570.5485179461602,1583.9953254034212,1652.1139299150263,1696.6355297611397,1689.298439036703,LS,0.1,2020-09-01,527.3643
1529.8195396494928,1572.801003984487,1586.0162147053468,1653.9561380667142,1698.2082250746848,1690.5361387590267,LS,0.1,2020-09-02,527.3604
1512.5051980336007,1559.410168906755,1573.5871685444122,1642.0966400856437,1687.0313281249223,1681.1184396806445,LS,0.1,2020-09-03,527.3619
1520.3485153700017,1560.3384862921646,1573.4772516088435,1641.080840329212,1685.1460269536042,1677.7530305153343,LS,0.1,2020-09-04,527.3569
1526.934315706452,1561.3545430738845,1574.0634935004691,1641.39212877168,1685.1630173754409,1677.3794521471802,LS,0.1,2020-09-07,527.357
1540.9774351659003,1567.2198829137114,1579.032238170394,1645.9522207888467,1689.255223651493,1680.3084871808148,LS,0.1,2020-09-08,527.3571
1536.3065872265963,1569.6851077526346,1582.4744399603248,1649.747213692929,1693.2975938104712,1684.6791306982407,LS,0.1,2020-09-09,527.3649
1541.384579911129,1571.3123896272882,1583.560345422841,1650.1532627115073,1692.942609597588,1683.5483151270155,LS,0.1,2020-09-10,527.369
1541.3098749959229,1571.1488662944323,1583.4107457178566,1650.1708320986058,1693.3394089608225,1684.335727165252,LS,0.1,2020-09-11,527.3717
1545.6736573303997,1575.0922324940682,1587.4322802951635,1654.3519598849336,1697.5859076449046,1688.471537652528,LS,0.1,2020-09-14,527.3787
1535.0956334360249,1569.7301872700043,1582.9117519928138,1650.465432326289,1694.4547524390414,1686.573147045924,LS,0.1,2020-09-15,527.386
1519.742666722063,1563.9636048609168,1578.4378398132335,1646.8220248366688,1691.5154384706477,1685.230896187997,LS,0.1,2020-09-16,527.3908
1511.813693725189,1557.4835937161201,1572.00204791095,1640.4687566328444,1685.5501466263208,1680.0900876900907,LS,0.1,2020-09-17,527.4
1512.4719038647308,1558.2896218302644,1572.7806221956962,1641.0443650041234,1685.761084051459,1679.8965939619814,LS,0.1,2020-09-18,527.3958
1521.4957381686704,1562.4581375415057,1576.0252052092965,1643.3944223239803,1686.8542393848393,1678.9130670060617,LS,0.1,2020-09-21,527.4052
1525.592444255668,1567.2532038316187,1580.8213538353293,1648.4077132290256,1692.0444909456469,1683.5544650064446,LS,0.1,2020-09-22,527.4075
1514.5687944452316,1557.3029517983666,1570.8488439030707,1638.3670207767468,1682.2561266924322,1674.5342833043887,LS,0.1,2020-09-23,527.4129
1518.6806092658585,1562.3225301603525,1575.8092390744782,1643.6096124225953,1687.688234463175,1679.5369555819861,LS,0.1,2020-09-24,527.4132
1525.218140546507,1568.6204753585146,1582.1156684630675,1650.2041013402031,1694.5429334730181,1686.06967179996,LS,0.1,2020-09-25,527.4094
1519.6071609425005,1565.9053640673617,1580.2062937772087,1648.8941954155225,1694.048056391411,1686.7896556177195,LS,0.1,2020-09-28,527.4172
1530.8866800244466,1570.6899849752374,1584.0252410890412,1651.883913027517,1695.9262099725001,1687.1197379867715,LS,0.1,2020-09-29,527.4222
1517.0512109316428,1561.3220655201173,1575.4176622138518,1643.5291730204567,1688.0250487324784,1680.323218798402,LS,0.1,2020-09-30,527.416
1526.576507520917,1564.6861218539775,1578.2307899470727,1645.8306117324887,1689.772224628127,1681.2967154976411,LS,0.1,2020-10-01,527.424
1528.880707668964,1562.922706986883,1576.076792687243,1643.2661210855201,1686.7863046839711,1677.9403318594862,LS,0.1,2020-10-02,527.4253
1511.033617091898,1552.1190497467298,1567.070291662639,1635.2802256207617,1679.868100538035,1673.037400033204,LS,0.1,2020-10-05,527.4279
