sample_length,$\lambda$,BAC
1000,0.5,0.6075949367088608
1000,0.5,0.8568281938325991
1000,0.5,1.0
1000,0.5,0.8416490486257928
1000,0.5,0.6160337552742616
1000,0.5,0.540084388185654
1000,0.5,0.45147679324894513
1000,0.5,0.945628612716763
1000,0.5,0.9273219814241487
1000,0.5,0.9182722929936306
1000,0.5,0.7468354430379747
1000,0.5,0.510548523206751
1000,0.5,0.510548523206751
1000,0.5,0.5021097046413502
1000,0.5,0.922608191013099
1000,0.5,0.8170212765957447
1000,0.5,0.9291772057729505
1000,0.5,0.5316455696202531
1000,0.5,0.48945147679324896
1000,0.5,0.9064719810576164
1000,0.5,0.29957805907172996
1000,0.5,0.8104118104118104
1000,0.5,0.8894416607015032
1000,0.5,0.4345991561181435
1000,0.5,0.6666666666666666
1000,0.5,0.8696961009174312
1000,0.5,0.5205627705627706
1000,0.5,0.9578373015873016
1000,0.5,0.5443037974683544
1000,0.5,0.5147679324894515
1000,0.5,0.3924050632911392
1000,0.5,0.8936305732484077
1000,0.5,0.7215189873417721
1000,0.5,0.45569620253164556
1000,0.5,0.5358649789029536
1000,0.5,0.8333333333333333
1000,0.5,0.8674055829228243
1000,0.5,1.0
1000,0.5,0.45147679324894513
1000,0.5,0.8106382978723404
1000,0.5,0.8571428571428572
1000,0.5,0.540084388185654
1000,0.5,0.5192307692307692
1000,0.5,0.9297701149425287
1000,0.5,0.7515337423312883
1000,0.5,0.6593406593406593
1000,0.5,0.5485232067510548
1000,0.5,0.9770642201834863
1000,0.5,0.6286919831223629
1000,0.5,0.5189873417721519
1000,0.5,0.4767932489451477
1000,0.5,0.6244725738396625
1000,0.5,0.8455882352941176
1000,0.5,0.43037974683544306
1000,0.5,0.90625
1000,0.5,0.9732824427480916
1000,0.5,0.5569620253164557
1000,0.5,0.5949367088607594
1000,0.5,0.9693084693084693
1000,0.5,0.9108159392789374
1000,0.5,0.7456896551724138
1000,0.5,0.7791666666666667
1000,0.5,0.4219409282700422
1000,0.5,0.9499651931778629
1000,0.5,0.6075949367088608
1000,0.5,0.5485232067510548
1000,0.5,0.32489451476793246
1000,0.5,0.9551753393665159
1000,0.5,0.5991561181434599
1000,0.5,0.48945147679324896
1000,0.5,0.5485232067510548
1000,0.5,0.8386243386243386
1000,0.5,0.5991561181434599
1000,0.5,0.7256410256410256
1000,0.5,0.5780590717299579
1000,0.5,0.5654008438818565
1000,0.5,0.6033755274261603
1000,0.5,0.9099999999999999
1000,0.5,0.6540084388185654
1000,0.5,0.5654008438818565
1000,0.5,0.679324894514768
1000,0.5,0.6403508771929824
1000,0.5,0.9541569541569541
1000,0.5,0.8738532110091743
1000,0.5,0.5907172995780591
1000,0.5,0.4050632911392405
1000,0.5,0.3459915611814346
1000,0.5,0.5147679324894515
1000,0.5,0.9377378435517971
1000,0.5,0.942251461988304
1000,0.5,0.903464499572284
1000,0.5,0.5021097046413502
1000,0.5,0.48945147679324896
1000,0.5,0.9805194805194806
1000,0.5,0.4472573839662447
1000,0.5,0.8677589852008456
1000,0.5,0.5611814345991561
1000,0.5,0.5274261603375527
1000,0.5,0.9096461008455998
1000,0.5,0.5063291139240507
1000,0.5,0.6160337552742616
1000,0.5,0.6118143459915611
1000,0.5,0.4430379746835443
1000,0.5,0.9338235294117647
1000,0.5,0.6075949367088608
1000,0.5,0.5443037974683544
1000,0.5,0.5485232067510548
1000,0.5,0.9463963963963964
1000,0.5,0.6497890295358649
1000,0.5,0.9147828014184397
1000,0.5,0.6877705627705628
1000,0.5,0.9775862068965517
1000,0.5,0.7595029239766082
1000,0.5,0.9310344827586207
1000,0.5,0.5780590717299579
1000,0.5,0.5443037974683544
1000,0.5,0.812206572769953
1000,0.5,0.6582278481012658
1000,0.5,0.569620253164557
1000,0.5,0.5189873417721519
1000,0.5,0.5738396624472574
1000,0.5,0.6033755274261603
1000,0.5,0.9595812182741117
1000,0.5,0.9082317073170731
1000,0.5,0.48523206751054854
1000,0.5,0.8135464231354642
1000,0.5,0.7900143163922692
1000,0.5,0.9126984126984127
1000,0.5,0.5907172995780591
1000,0.5,0.46835443037974683
1000,0.5,0.6497890295358649
1000,0.5,0.6582278481012658
1000,0.5,0.9128763613068546
1000,0.5,0.6919831223628692
1000,0.5,1.0
1000,0.5,0.6604077253218884
1000,0.5,0.8521749335002347
1000,0.5,0.6275862068965516
1000,0.5,0.5822784810126582
1000,0.5,0.47257383966244726
1000,0.5,0.679324894514768
1000,0.5,0.6497890295358649
1000,0.5,0.9114583333333333
1000,0.5,0.5780590717299579
1000,0.5,0.9719562861271676
1000,0.5,0.9199324324324325
1000,0.5,0.9568715680292861
1000,0.5,0.8275144138372839
1000,0.5,0.9344594594594595
1000,0.5,0.45569620253164556
1000,0.5,0.8817204301075269
1000,0.5,0.35443037974683544
1000,0.5,0.620253164556962
1000,0.5,0.6540084388185654
1000,0.5,0.9162309368191721
1000,0.5,0.8688524590163935
1000,0.5,0.9353120243531202
1000,0.5,0.9553571428571428
1000,0.5,0.9230769230769231
1000,0.5,0.894320509902117
1000,0.5,0.6244725738396625
1000,0.5,0.4388185654008439
1000,0.5,0.45569620253164556
1000,0.5,0.9545454545454546
1000,0.5,0.3755274261603376
1000,0.5,0.7723404255319148
1000,0.5,0.5358649789029536
1000,0.5,0.9332839140103781
1000,0.5,0.5485232067510548
1000,0.5,0.47257383966244726
1000,0.5,0.8890615962984384
1000,0.5,0.7593240093240093
1000,0.5,0.5654008438818565
1000,0.5,0.5358649789029536
1000,0.5,0.9285243741765481
1000,0.5,0.9839449541284404
1000,0.5,0.9532710280373832
1000,0.5,0.45569620253164556
1000,0.5,0.9800884955752213
1000,0.5,0.8860759493670887
1000,0.5,0.9587681779298546
1000,0.5,0.4177215189873418
1000,0.5,0.4810126582278481
1000,0.5,0.8772027373823781
1000,0.5,0.5021097046413502
1000,0.5,0.9875621890547264
1000,0.5,0.8421052631578947
1000,0.5,0.9318181818181819
1000,0.5,0.6329113924050633
1000,0.5,0.7340517241379311
1000,0.5,0.3924050632911392
1000,0.5,0.5232067510548524
1000,0.5,0.3670886075949367
1000,0.5,0.4430379746835443
1000,0.5,0.9799653246002697
1000,0.5,0.48945147679324896
1000,0.5,0.45147679324894513
1000,0.5,0.8709677419354839
1000,0.5,0.3755274261603376
1000,0.5,0.5822784810126582
1000,0.5,0.9911504424778761
1000,0.5,0.840737489025461
1000,0.5,0.569620253164557
1000,0.5,0.9089811155028547
1000,0.5,0.6497890295358649
1000,0.5,0.45569620253164556
1000,0.5,0.9840043434680922
1000,0.5,0.5780590717299579
1000,0.5,0.7977777777777777
1000,0.5,0.9428571428571428
1000,0.5,0.5485232067510548
1000,0.5,0.4177215189873418
1000,0.5,0.5822784810126582
1000,0.5,0.8596403596403597
1000,0.5,0.45147679324894513
1000,0.5,0.9549910873440286
1000,0.5,0.827054794520548
1000,0.5,0.7341772151898734
1000,0.5,0.927007299270073
1000,0.5,0.45147679324894513
1000,0.5,0.5485232067510548
1000,0.5,0.5485232067510548
1000,0.5,0.915023332831552
1000,0.5,0.9047864506627393
1000,0.5,0.6118143459915611
1000,0.5,0.7760869565217392
1000,0.5,0.6057268722466961
1000,0.5,0.679324894514768
1000,0.5,0.7215189873417721
1000,0.5,0.45147679324894513
1000,0.5,0.6329113924050633
1000,0.5,0.8908920539730135
1000,0.5,0.540084388185654
1000,0.5,0.9447543834226924
1000,0.5,0.5485232067510548
1000,0.5,0.379746835443038
1000,0.5,0.48523206751054854
1000,0.5,0.9418604651162791
1000,0.5,0.9828326180257511
1000,0.5,0.6708860759493671
1000,0.5,0.9179310344827586
1000,0.5,0.9493572695035462
1000,0.5,0.47257383966244726
1000,0.5,0.5147679324894515
1000,0.5,0.459915611814346
1000,0.5,0.9351851851851851
1000,0.5,0.8636363636363636
1000,0.5,0.48945147679324896
1000,0.5,0.5780590717299579
1000,0.5,0.41350210970464135
1000,0.5,0.5527426160337553
1000,0.5,0.9756637168141593
1000,0.5,0.9862068965517241
1000,0.5,0.9220046082949309
1000,0.5,0.7873434704830053
1000,0.5,0.379746835443038
1000,0.5,0.9098930481283423
1000,0.5,0.8676543209876544
1000,0.5,0.45147679324894513
1000,0.5,0.729957805907173
1000,0.5,0.8682622687047465
1000,0.5,0.9511111111111111
1000,0.5,0.8724323062558357
1000,0.5,0.8200342791849171
1000,0.5,0.7772727272727273
1000,0.5,0.9035947712418301
1000,0.5,0.540084388185654
1000,0.5,0.6413502109704642
1000,0.5,0.856081081081081
1000,0.5,0.8544776119402986
1000,0.5,0.856081081081081
1000,0.5,0.45569620253164556
1000,0.5,0.8631313131313132
1000,0.5,0.6160337552742616
1000,0.5,0.8524590163934427
1000,0.5,0.8918918918918919
1000,0.5,0.9492001523519329
1000,0.5,0.8244781783681214
1000,0.5,0.4345991561181435
1000,0.5,0.4219409282700422
1000,0.5,0.8787878787878788
1000,0.5,0.6329113924050633
1000,0.5,0.4767932489451477
1000,0.5,0.33755274261603374
1000,0.5,0.620253164556962
1000,0.5,0.9848484848484849
1000,0.5,0.8862433862433863
1000,0.5,0.5949367088607594
1000,0.5,0.6244725738396625
1000,0.5,0.8347715736040608
1000,0.5,0.9486320889142206
1000,0.5,0.6973684210526316
1000,0.5,0.709203036053131
1000,0.5,0.5738396624472574
1000,0.5,0.9715909090909092
1000,0.5,0.9254694835680751
1000,0.5,0.5654008438818565
1000,0.5,0.6582278481012658
1000,0.5,0.9766949152542372
1000,0.5,0.8558951965065502
1000,0.5,0.9483830845771144
1000,0.5,0.4219409282700422
1000,0.5,0.4810126582278481
1000,0.5,0.4810126582278481
1000,0.5,0.6624472573839663
1000,0.5,0.8048155737704918
1000,0.5,0.5232067510548524
1000,0.5,0.9098173515981736
1000,0.5,0.3924050632911392
1000,0.5,0.5780590717299579
1000,0.5,0.6779411764705883
1000,0.5,0.5738396624472574
1000,0.5,0.6244725738396625
1000,0.5,0.31645569620253167
1000,0.5,0.4767932489451477
1000,0.5,0.5822784810126582
1000,0.5,0.5232067510548524
1000,0.5,0.47257383966244726
1000,0.5,0.6540084388185654
1000,0.5,0.49515418502202646
1000,0.5,0.7172995780590717
1000,0.5,0.5232067510548524
1000,0.5,0.9243128964059196
1000,0.5,0.8820224719101124
1000,0.5,0.8548232695139912
1000,0.5,0.5648936170212766
1000,0.5,0.6033755274261603
1000,0.5,0.5358649789029536
1000,0.5,0.9406923468521975
1000,0.5,0.831140350877193
1000,0.5,0.9695121951219512
1000,0.5,0.9186645888276193
1000,0.5,0.35864978902953587
1000,0.5,0.5274261603375527
1000,0.5,0.45147679324894513
1000,0.5,0.9100688468158348
1000,0.5,0.759493670886076
1000,0.5,0.3171171171171171
1000,0.5,0.620253164556962
1000,0.5,0.9920212765957447
1000,0.5,0.6624472573839663
1000,0.5,0.48523206751054854
1000,0.5,0.679324894514768
1000,0.5,0.510548523206751
1000,0.5,0.9583333333333333
1000,0.5,0.8543402777777778
1000,0.5,0.8793103448275862
1000,0.5,0.4430379746835443
1000,0.5,0.9173228346456692
1000,0.5,0.729957805907173
1000,0.5,0.6371308016877637
1000,0.5,0.4767932489451477
1000,0.5,0.8899286987522281
1000,0.5,0.4936708860759494
1000,0.5,0.5021097046413502
1000,0.5,0.5569620253164557
1000,0.5,0.9640255009107468
1000,0.5,0.88125
1000,0.5,0.7630494505494505
1000,0.5,0.5527426160337553
1000,0.5,0.48945147679324896
1000,0.5,0.9715854363321133
1000,0.5,0.620253164556962
1000,0.5,0.5738396624472574
1000,0.5,0.6371308016877637
1000,0.5,0.32489451476793246
1000,0.5,0.5864978902953587
1000,0.5,0.48523206751054854
1000,0.5,0.5485232067510548
1000,0.5,0.9533582089552239
1000,0.5,0.9454976303317535
1000,0.5,0.9851063829787234
1000,0.5,0.9162783925451369
1000,0.5,0.8637715340442986
1000,0.5,0.4177215189873418
1000,0.5,0.9882352941176471
1000,0.5,0.9731182795698925
1000,0.5,0.3881856540084388
2000,0.5,0.7257383966244726
2000,0.5,0.4767932489451477
2000,0.5,0.936476285429426
2000,0.5,0.954896383583909
2000,0.5,0.679324894514768
2000,0.5,0.48945147679324896
2000,0.5,0.9368421052631579
2000,0.5,0.6504010695187166
2000,0.5,0.902046783625731
2000,0.5,0.5780590717299579
2000,0.5,0.5654008438818565
2000,0.5,0.5569620253164557
2000,0.5,0.7046413502109705
2000,0.5,0.990909090909091
2000,0.5,0.6371308016877637
2000,0.5,0.6160337552742616
2000,0.5,0.673283261802575
2000,0.5,0.540084388185654
2000,0.5,0.3670886075949367
2000,0.5,0.9750224014336918
2000,0.5,0.540084388185654
2000,0.5,0.9210526315789473
2000,0.5,0.3924050632911392
2000,0.5,0.5443037974683544
2000,0.5,0.6286919831223629
2000,0.5,0.4092827004219409
2000,0.5,0.5021097046413502
2000,0.5,0.8776824034334765
2000,0.5,0.5654008438818565
2000,0.5,0.4430379746835443
2000,0.5,0.971062271062271
2000,0.5,0.9361561119293078
2000,0.5,0.8286825578075936
2000,0.5,0.45569620253164556
2000,0.5,0.9145618358231942
2000,0.5,0.45569620253164556
2000,0.5,0.6118143459915611
2000,0.5,0.5822784810126582
2000,0.5,0.7699240986717268
2000,0.5,0.4050632911392405
2000,0.5,0.8311089078706528
2000,0.5,0.5654008438818565
2000,0.5,0.4219409282700422
2000,0.5,0.9838709677419355
2000,0.5,0.8641552511415524
2000,0.5,0.5274261603375527
2000,0.5,0.3628691983122363
2000,0.5,0.43037974683544306
2000,0.5,0.5443037974683544
2000,0.5,0.45569620253164556
2000,0.5,0.5864978902953587
2000,0.5,0.9833333333333334
2000,0.5,0.8888322655794991
2000,0.5,0.4641350210970464
2000,0.5,0.8797864506627393
2000,0.5,0.4430379746835443
2000,0.5,0.5907172995780591
2000,0.5,0.8289545703338808
2000,0.5,0.4641350210970464
2000,0.5,0.5274261603375527
2000,0.5,0.95
2000,0.5,0.8175675675675675
2000,0.5,0.6286919831223629
2000,0.5,0.90962441314554
2000,0.5,0.3206751054852321
2000,0.5,0.5907172995780591
2000,0.5,0.5063291139240507
2000,0.5,0.2127659574468085
2000,0.5,0.5611814345991561
2000,0.5,0.9585987261146497
2000,0.5,0.7046413502109705
2000,0.5,0.8510436432637571
2000,0.5,0.4345991561181435
2000,0.5,0.5274261603375527
2000,0.5,0.4388185654008439
2000,0.5,0.7805907172995781
2000,0.5,0.4092827004219409
2000,0.5,0.7923243883188635
2000,0.5,0.6455696202531646
2000,0.5,0.540084388185654
2000,0.5,0.5316455696202531
2000,0.5,0.8562437562437563
2000,0.5,0.5358649789029536
2000,0.5,0.6455696202531646
2000,0.5,0.882771164021164
2000,0.5,0.9507275132275133
2000,0.5,0.5189873417721519
2000,0.5,0.5654008438818565
2000,0.5,0.8958333333333333
2000,0.5,0.5991561181434599
2000,0.5,0.6991074224866897
2000,0.5,0.3755274261603376
2000,0.5,0.510548523206751
2000,0.5,0.9619269619269619
2000,0.5,0.4767932489451477
2000,0.5,0.6751054852320675
2000,0.5,0.510548523206751
2000,0.5,0.7466666666666666
2000,0.5,0.9444444444444444
2000,0.5,0.4472573839662447
2000,0.5,0.41350210970464135
2000,0.5,0.9345794392523364
2000,0.5,0.7035862785862785
2000,0.5,0.7426470588235294
2000,0.5,0.7191489361702128
2000,0.5,0.801271186440678
2000,0.5,0.6531055900621118
2000,0.5,0.41350210970464135
2000,0.5,0.5189873417721519
2000,0.5,0.5485232067510548
2000,0.5,0.7923728813559322
2000,0.5,0.8455421146953406
2000,0.5,0.7875
2000,0.5,0.4810126582278481
2000,0.5,0.459915611814346
2000,0.5,0.9295454545454546
2000,0.5,0.4177215189873418
2000,0.5,0.5063291139240507
2000,0.5,0.9316765686132444
2000,0.5,0.5654008438818565
2000,0.5,0.9817351598173516
2000,0.5,0.25316455696202533
2000,0.5,0.5147679324894515
2000,0.5,0.9444444444444444
2000,0.5,0.6413502109704642
2000,0.5,0.46835443037974683
2000,0.5,0.8854200719189278
2000,0.5,0.9072398190045249
2000,0.5,0.9351525821596245
2000,0.5,0.3080168776371308
2000,0.5,0.5274261603375527
2000,0.5,0.6751054852320675
2000,0.5,0.8375
2000,0.5,0.8646996278575225
2000,0.5,0.9512195121951219
2000,0.5,0.9236237695953335
2000,0.5,0.4978902953586498
2000,0.5,0.9278350515463918
2000,0.5,0.5864978902953587
2000,0.5,0.8237566393046838
2000,0.5,0.6118143459915611
2000,0.5,0.7679324894514767
2000,0.5,0.9775784753363228
2000,0.5,0.9434487492373398
2000,0.5,0.8766801075268817
2000,0.5,0.4345991561181435
2000,0.5,0.5189873417721519
2000,0.5,0.5822784810126582
2000,0.5,0.4810126582278481
2000,0.5,0.8359969558599696
2000,0.5,0.9558419768151312
2000,0.5,0.7917050691244241
2000,0.5,0.4767932489451477
2000,0.5,0.5232067510548524
2000,0.5,0.8456140350877193
2000,0.5,0.7148936170212766
2000,0.5,0.6118143459915611
2000,0.5,0.5443037974683544
2000,0.5,0.8867924528301887
2000,0.5,0.9478609625668449
2000,0.5,0.28270042194092826
2000,0.5,0.7919254658385093
2000,0.5,0.6413502109704642
2000,0.5,0.7974683544303798
2000,0.5,0.8953514739229025
2000,0.5,0.9469026548672566
2000,0.5,0.9761904761904762
2000,0.5,0.4641350210970464
2000,0.5,0.8845812182741117
2000,0.5,0.9327838827838828
2000,0.5,0.5358649789029536
2000,0.5,0.5147679324894515
2000,0.5,0.7396288209606987
2000,0.5,0.884016973125884
2000,0.5,0.8734177215189873
2000,0.5,0.46835443037974683
2000,0.5,0.510548523206751
2000,0.5,0.5822784810126582
2000,0.5,0.8525385764061723
2000,0.5,0.5443037974683544
2000,0.5,0.510548523206751
2000,0.5,0.510548523206751
2000,0.5,0.8272676371780515
2000,0.5,0.5813364055299539
2000,0.5,0.48523206751054854
2000,0.5,0.8958333333333333
2000,0.5,0.9348058806737083
2000,0.5,0.8379888268156425
2000,0.5,0.4388185654008439
2000,0.5,0.45147679324894513
2000,0.5,0.9278622540250447
2000,0.5,0.7512562814070352
2000,0.5,0.9081632653061225
2000,0.5,0.6418318523581681
2000,0.5,0.6751054852320675
2000,0.5,0.47257383966244726
2000,0.5,0.5147679324894515
2000,0.5,0.5738396624472574
2000,0.5,0.6244725738396625
2000,0.5,0.7572222222222222
2000,0.5,0.5316455696202531
2000,0.5,0.5611814345991561
2000,0.5,0.2404255319148936
2000,0.5,0.34177215189873417
2000,0.5,0.9650018063583815
2000,0.5,0.7553911205073995
2000,0.5,0.9413756236635781
2000,0.5,0.9130630630630631
2000,0.5,0.4936708860759494
2000,0.5,0.9046345811051694
2000,0.5,0.5021097046413502
2000,0.5,0.46835443037974683
2000,0.5,0.45569620253164556
2000,0.5,0.8851091142490373
2000,0.5,0.6033755274261603
2000,0.5,0.7552742616033755
2000,0.5,0.6118143459915611
2000,0.5,0.8018156193002819
2000,0.5,0.9736842105263157
2000,0.5,0.5358649789029536
2000,0.5,0.9611872146118721
2000,0.5,0.6388888888888888
2000,0.5,0.9534980106100795
2000,0.5,0.9493572695035462
2000,0.5,0.9249211582568808
2000,0.5,0.9470713849908481
2000,0.5,0.46835443037974683
2000,0.5,0.6487967914438503
2000,0.5,0.45147679324894513
2000,0.5,0.8229813664596273
2000,0.5,0.7986111111111112
2000,0.5,0.6624472573839663
2000,0.5,0.4936708860759494
2000,0.5,0.7618354932557525
2000,0.5,0.8787132299666716
2000,0.5,0.5358649789029536
2000,0.5,0.6371308016877637
2000,0.5,0.6075949367088608
2000,0.5,0.4008438818565401
2000,0.5,0.27848101265822783
2000,0.5,0.6413502109704642
2000,0.5,0.5443037974683544
2000,0.5,0.9427747419550698
2000,0.5,0.8774746499275712
2000,0.5,0.5147679324894515
2000,0.5,0.5527426160337553
2000,0.5,0.9459459459459459
2000,0.5,0.5358649789029536
2000,0.5,0.875
2000,0.5,0.4092827004219409
2000,0.5,0.8577075098814229
2000,0.5,0.8768191268191268
2000,0.5,0.7045454545454546
2000,0.5,0.7215189873417721
2000,0.5,0.8617886178861789
2000,0.5,0.5949367088607594
2000,0.5,0.9504735595895817
2000,0.5,0.5654008438818565
2000,0.5,0.9735576923076923
2000,0.5,0.8052631578947369
2000,0.5,0.8212765957446808
2000,0.5,0.9072164948453608
2000,0.5,0.45569620253164556
2000,0.5,0.4430379746835443
2000,0.5,0.5316455696202531
2000,0.5,0.569620253164557
2000,0.5,0.39662447257383965
2000,0.5,0.5021097046413502
2000,0.5,0.8153409090909092
2000,0.5,0.8995222929936306
2000,0.5,0.5864978902953587
2000,0.5,0.7881132075471698
2000,0.5,0.8829896907216495
2000,0.5,0.8630149471381698
2000,0.5,0.9922480620155039
2000,0.5,0.9522956326987682
2000,0.5,0.8609305160503861
2000,0.5,0.6118143459915611
2000,0.5,0.8247354497354498
2000,0.5,0.8498033044846578
2000,0.5,0.6075949367088608
2000,0.5,0.45147679324894513
2000,0.5,0.5274261603375527
2000,0.5,0.8911000326904217
2000,0.5,0.8974358974358974
2000,0.5,0.759493670886076
2000,0.5,0.8952773613193403
2000,0.5,0.9696969696969697
2000,0.5,0.7258771929824561
2000,0.5,0.9198121645796065
2000,0.5,0.5822784810126582
2000,0.5,0.7748257839721254
2000,0.5,0.8177339901477833
2000,0.5,0.8384589947089947
2000,0.5,0.8059071729957806
2000,0.5,0.5485232067510548
2000,0.5,0.8453216374269006
2000,0.5,0.931951871657754
2000,0.5,0.4767932489451477
2000,0.5,0.7425213675213675
2000,0.5,0.5316455696202531
2000,0.5,0.4388185654008439
2000,0.5,0.6455696202531646
2000,0.5,0.39662447257383965
2000,0.5,0.8125
2000,0.5,0.8728700300701637
2000,0.5,0.6160337552742616
2000,0.5,0.8309990662931839
2000,0.5,0.43037974683544306
2000,0.5,0.962962962962963
2000,0.5,0.48945147679324896
2000,0.5,0.9785714285714286
2000,0.5,0.8911290322580645
2000,0.5,0.9122670807453417
2000,0.5,0.8674865831842575
2000,0.5,0.899861677344205
2000,0.5,0.4008438818565401
2000,0.5,0.7510548523206751
2000,0.5,0.75
2000,0.5,0.6413502109704642
2000,0.5,0.8505411255411255
2000,0.5,0.9202991452991454
2000,0.5,0.6244725738396625
2000,0.5,0.46835443037974683
2000,0.5,0.8625760649087221
2000,0.5,0.7636775187825082
2000,0.5,0.5991561181434599
2000,0.5,0.45569620253164556
2000,0.5,0.9573593073593074
2000,0.5,0.9246575342465753
2000,0.5,0.04219409282700422
2000,0.5,0.3628691983122363
2000,0.5,0.5021097046413502
2000,0.5,0.9170645310334206
2000,0.5,0.9672619047619048
2000,0.5,0.5358649789029536
2000,0.5,0.682748538011696
2000,0.5,0.6033755274261603
2000,0.5,0.8547008547008548
2000,0.5,0.6540084388185654
2000,0.5,0.9829268292682927
2000,0.5,0.5907172995780591
2000,0.5,0.7366071428571428
2000,0.5,0.8697249027797782
2000,0.5,0.9420454545454545
2000,0.5,0.6708860759493671
2000,0.5,0.9476893453145058
2000,0.5,0.9930875576036866
2000,0.5,0.4641350210970464
2000,0.5,0.379746835443038
2000,0.5,0.45569620253164556
2000,0.5,0.4641350210970464
2000,0.5,0.4936708860759494
2000,0.5,0.39662447257383965
2000,0.5,0.8928571428571428
2000,0.5,0.5189873417721519
2000,0.5,0.6160337552742616
2000,0.5,0.379746835443038
2000,0.5,0.6244725738396625
2000,0.5,0.7637130801687764
2000,0.5,0.3924050632911392
2000,0.5,0.6244725738396625
2000,0.5,0.5822784810126582
2000,0.5,0.5443037974683544
2000,0.5,0.9210526315789473
2000,0.5,0.9121641462340332
2000,0.5,0.6582278481012658
2000,0.5,0.6666666666666666
2000,0.5,0.5991561181434599
2000,0.5,0.5232067510548524
2000,0.5,0.944400895856663
2000,0.5,0.5864978902953587
2000,0.5,0.9264705882352942
2000,0.5,0.5654008438818565
2000,0.5,0.8366549604916593
2000,0.5,0.4767932489451477
2000,0.5,0.7445128779395297
2000,0.5,0.8974465262808822
2000,0.5,0.9378238341968912
2000,0.5,0.875388198757764
2000,0.5,0.875
2000,0.5,0.9308691308691308
2000,0.5,0.7983516483516484
2000,0.5,0.9620253164556962
2000,0.5,0.85
2000,0.5,0.5232067510548524
2000,0.5,0.4810126582278481
2000,0.5,0.47257383966244726
2000,0.5,0.5063291139240507
2000,0.5,0.5949367088607594
2000,0.5,0.9659090909090908
2000,0.5,0.4936708860759494
2000,0.5,0.85870140174557
2000,0.5,0.5485232067510548
2000,0.5,0.5443037974683544
2000,0.5,0.5654008438818565
2000,0.5,0.8307722929936305
2000,0.5,0.9073170731707316
2000,0.5,0.9477743758831841
2000,0.5,0.4978902953586498
2000,0.5,0.8746543778801843
2000,0.5,0.5147679324894515
2000,0.5,0.6118143459915611
2000,0.5,0.2109704641350211
2000,0.5,0.8235294117647058
2000,0.5,0.8246445497630333
2000,0.5,0.6371308016877637
2000,0.5,0.7532188841201717
2000,0.5,0.5443037974683544
2000,0.5,0.6754385964912281
2000,0.5,0.3755274261603376
2000,0.5,0.842005076142132
2000,0.5,0.6286919831223629
2000,0.5,0.9310344827586207
2000,0.5,0.8883655204898728
2000,0.5,0.807162991212071
2000,0.5,0.9567901234567902
2000,0.5,0.5021097046413502
2000,0.5,0.540084388185654
2000,0.5,0.29957805907172996
2000,0.5,0.9478260869565218
2000,0.5,0.7982456140350878
2000,0.5,0.6455696202531646
2000,0.5,0.5358649789029536
2000,0.5,0.45569620253164556
2000,0.5,0.9421487603305785
2000,0.5,0.5569620253164557
2000,0.5,1.0
2000,0.5,0.83545197740113
2000,0.5,0.5063291139240507
2000,0.5,0.9070222763661677
2000,0.5,0.46835443037974683
2000,0.5,0.8333333333333333
2000,0.5,0.3333333333333333
2000,0.5,0.7960680751173709
2000,0.5,0.4430379746835443
2000,0.5,0.9387825572217837
2000,0.5,0.569620253164557
2000,0.5,0.510548523206751
2000,0.5,0.8282608695652174
2000,0.5,0.4430379746835443
2000,0.5,0.8609618104667609
2000,0.5,0.5780590717299579
2000,0.5,0.9285714285714286
2000,0.5,0.9529100529100529
2000,0.5,0.5949367088607594
2000,0.5,0.8394736842105264
2000,0.5,0.887856108160309
2000,0.5,0.6877637130801688
2000,0.5,0.5063291139240507
2000,0.5,0.9733380480905234
2000,0.5,0.6540084388185654
2000,0.5,0.5443037974683544
2000,0.5,0.759493670886076
2000,0.5,0.6877637130801688
2000,0.5,0.8530805687203791
2000,0.5,0.6075949367088608
2000,0.5,0.955809910170965
2000,0.5,0.5907172995780591
2000,0.5,0.844017094017094
2000,0.5,0.8883928571428572
2000,0.5,0.459915611814346
2000,0.5,0.6559661760100219
2000,0.5,0.6118143459915611
2000,0.5,0.829696394686907
2000,0.5,0.8615664845173042
2000,0.5,0.7184873949579832
2000,0.5,0.7753164556962026
2000,0.5,0.828676836345548
2000,0.5,0.8396624472573839
2000,0.5,0.6877637130801688
2000,0.5,0.9519810508182601
2000,0.5,0.5232067510548524
2000,0.5,0.6118143459915611
2000,0.5,0.8373226950354611
2000,0.5,0.620253164556962
2000,0.5,0.5907172995780591
2000,0.5,0.5738396624472574
2000,0.5,0.6244725738396625
2000,0.5,0.9646164021164021
2000,0.5,0.7510548523206751
2000,0.5,0.4767932489451477
2000,0.5,0.6732456140350878
2000,0.5,0.4008438818565401
2000,0.5,0.6160337552742616
2000,0.5,0.9690329416297438
2000,0.5,0.540084388185654
2000,0.5,0.929519071310116
2000,0.5,0.8801652892561984
2000,0.5,0.9251461988304094
2000,0.5,0.41350210970464135
2000,0.5,0.5021097046413502
2000,0.5,0.7257383966244726
2000,0.5,0.5991561181434599
2000,0.5,0.5358649789029536
2000,0.5,0.5949367088607594
2000,0.5,0.5189873417721519
2000,0.5,0.8216480764853176
2000,0.5,0.5822784810126582
2000,0.5,0.510548523206751
2000,0.5,0.6160337552742616
2000,0.5,0.35443037974683544
2000,0.5,0.5021097046413502
2000,0.5,0.9432989690721649
2000,0.5,0.42616033755274263
