$\mu_1$,$\mu_2$,$\sigma_1$,$\sigma_2$,$q_{11}$,$q_{22}$,BAC,is_fitted,two_states,model,Simulation length
0.0014260636862932,-0.0024201280411211,0.0086375261410062,0.0184967758723098,0.9936305732484076,0.9873417721518988,0.8206168831168832,True,True,jump,250
0.0004812414595214,-0.0005003248984458,0.0079207594982882,0.0126667065926611,0.9887640449438202,0.9655172413793104,0.8960176991150443,True,True,jump,250
0.0009489044665404,0.001832798643671,0.0067848865124196,0.01782526603702,1.0,0.98,0.9716981132075472,True,True,jump,250
0.001219102627651,-0.0007323777656183,0.0075846134318466,0.015827528746195,1.0,0.993421052631579,0.9840764331210192,True,True,jump,250
0.000159599531379,-0.0013238958011825,0.0069377913495195,0.0137350161072366,0.99,0.9444444444444444,0.8481012658227848,True,False,jump,250
-6.41455496168123e-05,-0.0005169059237972,0.0072285551406694,0.0108038462061668,0.9947643979057592,0.9777777777777776,0.810126582278481,True,False,jump,250
0.000212899348237,0.0015053852275525,0.0068328328658942,0.0119074788897516,0.9954954954954957,0.9285714285714286,0.940928270042194,True,False,jump,250
0.0007770136201411,0.003248890587844,0.0067918406948865,0.008841548446841,0.9848484848484848,0.9210526315789472,0.8396624472573839,True,False,jump,250
-0.0003758828124206,0.0090824253404333,0.0070455192843787,0.0181348063658739,1.0,0.9166666666666666,0.9493670886075948,True,False,jump,250
0.0025965959191464,-0.0011542277668528,0.0088947569184155,0.018564481590354,1.0,0.9945054945054944,0.955,True,True,jump,250
0.0001499766796625,0.0014407423239313,0.007321873588287,0.0098001369184114,0.9898477157360406,0.9487179487179488,0.8354430379746836,True,False,jump,250
0.0006222265955784,-0.0001460318402513,0.0071531521281103,0.0159386979241755,0.9954954954954957,0.9285714285714286,0.940928270042194,True,False,jump,250
-0.0001519975795008,0.00295868175936,0.0077567033191277,0.011804861281594,0.9904306220095692,0.925925925925926,0.8860759493670886,True,False,jump,250
0.0002088259148879,0.0018532979601293,0.0079305065992677,0.0119412032469272,0.9919354838709676,0.9910714285714286,0.838379917184265,True,True,jump,250
0.0007683219662596,0.0040491279526774,0.0097377276376301,0.0231068315930959,0.9951456310679612,0.9666666666666668,0.6685393258426966,True,True,jump,250
0.0012092041381776,-0.0010432148392496,0.0082244993172731,0.0168768325866278,1.0,0.9887640449438202,0.9734042553191488,True,True,jump,250
0.0012515164235465,0.0011809394086376,0.0081664922785082,0.0149499166776498,0.990521327014218,0.96,0.7894385026737968,True,True,jump,250
-0.0001457833558562,-0.0041156985419336,0.0069735193033251,0.0117587658917935,0.9906976744186048,0.9523809523809524,0.9071729957805909,True,False,jump,250
0.0008062009781237,-0.0011053476563568,0.0082947801097314,0.0200143301278233,0.9954954954954957,0.9285714285714286,0.4677419354838709,True,True,jump,250
0.0006535637230729,0.0016454981044689,0.0064224982132453,0.0092900320154566,0.9896907216494846,0.9285714285714286,0.4106382978723404,True,True,jump,250
0.0001052427377705,0.0036299325164317,0.0068778853321653,0.0122838124777099,0.9954954954954957,0.9285714285714286,0.940928270042194,True,False,jump,250
0.0003343269831147,0.001982092778767,0.0071472466114006,0.0114354402480255,0.995260663507109,0.96,0.8945147679324894,True,False,jump,250
-0.0002163103165243,0.0007729259714609,0.005279461635603,0.007681222559489,0.9166666666666666,0.9905660377358492,0.1012658227848101,True,False,jump,250
0.0006187227488834,0.0,0.0077861915288787,0.0,1.0,0.0,1.0,True,False,jump,250
0.0006559661485448,-0.0012977826627084,0.0076282573245634,0.0120140715881827,0.9904306220095692,0.925925925925926,0.8860759493670886,True,False,jump,250
0.0014374749920212,0.0003488887384249,0.0066831531192446,0.0089200500739113,0.9883720930232558,0.984375,0.7257383966244726,True,False,jump,250
0.0012307732094885,-0.000379716270076,0.0068921198538897,0.0087590378592035,0.9834254143646408,0.9454545454545454,0.7679324894514767,True,False,jump,250
-0.0001946809977277,-0.0027529828501424,0.0089289824162967,0.0166622366520092,1.0,0.9951219512195122,0.9904306220095692,True,True,jump,250
0.0004013753433747,0.0015651322804533,0.0071361899555831,0.0114523694272409,0.9884393063583816,0.9682539682539684,0.8799126637554585,True,True,jump,250
0.000834940404993,0.0085738562463925,0.0073990784143318,0.0186473203983979,0.9954954954954957,0.9285714285714286,0.940928270042194,True,False,jump,250
0.0025826018652209,0.0003869519914011,0.0058218103330386,0.0065406907535182,0.9230769230769232,0.9955156950672646,0.0548523206751054,True,False,jump,250
-2.004703355557182e-05,-8.1365992769685e-05,0.0064287632861873,0.008233300936435,0.9944444444444444,1.0,0.759493670886076,True,False,jump,250
0.0005724584178801,-0.0004749613815342,0.0094274822226807,0.0149914177089163,0.9883720930232558,0.953125,0.7328327922077922,True,True,jump,250
0.0009144216378368,0.0080462559515945,0.0076825030962069,0.0155656214168292,0.9954545454545456,0.9375,0.9324894514767932,True,False,jump,250
-0.0002675707998808,-0.0007699636417405,0.0064362170254131,0.0092874868280836,0.984126984126984,0.9361702127659576,0.8016877637130801,True,False,jump,250
0.0002517089049656,0.0008397221635121,0.0075560197234564,0.0109807756149349,0.9767441860465116,0.9375,0.729957805907173,True,False,jump,250
0.0012265267505876,-0.0052749520804147,0.008462043779406,0.0156707064090598,0.9953488372093025,0.9523809523809524,0.7374331550802139,True,True,jump,250
0.0012618558915683,-0.0003652745458045,0.0071332993232786,0.0151165544214171,0.9904306220095692,0.925925925925926,0.6717836257309941,True,True,jump,250
0.0006137855165709,-0.0035959384107223,0.0088300030981208,0.013901253674735,0.9948186528497408,0.9534883720930232,0.6752414398595259,True,True,jump,250
0.0018567803367659,-0.0014116659101424,0.0075627943253395,0.0100671929221669,0.9696969696969696,0.9295774647887324,0.70042194092827,True,False,jump,250
0.0013426806641746,-0.000288586892359,0.0078145917089153,0.0086500415561587,0.99009900990099,0.9411764705882352,0.8565400843881856,True,False,jump,250
-0.001678503690729,0.0048536354572844,0.0121137850660904,0.0154045987904483,0.9896373056994818,0.9302325581395348,0.5237563529955336,True,True,jump,250
8.071783554299239e-05,0.0003505094308826,0.0075208187415086,0.0143016190731547,0.9950738916256158,1.0,0.9699074074074074,True,True,jump,250
0.0007824824545566,-0.0003407070971693,0.0098379133193427,0.0156950052190687,0.9927007299270072,0.98989898989899,0.9132630654369784,True,True,jump,250
0.0008632818447379,-0.0071934026094082,0.0072052761085019,0.0143450362933791,0.9954954954954957,0.9285714285714286,0.4700854700854701,True,True,jump,250
-0.0008292550302762,-0.0055928257258865,0.0157418944981549,0.0249835688153391,0.99,0.9444444444444444,0.5775862068965517,True,True,jump,250
0.0004705112213794,-0.003619385883957,0.0063568341722029,0.011123640730434,0.9954954954954957,0.9285714285714286,0.940928270042194,True,False,jump,250
-4.6930460048030825e-05,-0.0016318053765603,0.0072550066549768,0.0107888515676948,0.9954337899543378,0.9411764705882352,0.9282700421940928,True,False,jump,250
-0.0023108352825755,0.0015857417462075,0.005449749934575,0.0079939145918224,1.0,0.9956896551724138,0.0210970464135021,True,True,jump,250
-0.000641299572603,0.0022828467516981,0.0081954320155032,0.0151569159416877,0.9950248756218906,0.9714285714285714,0.7581841733396137,True,True,jump,250
0.0013216407633166,0.001823458563997,0.0084824588111898,0.0145621215962103,0.9952380952380953,0.9615384615384616,0.8513513513513513,True,True,jump,250
0.0006580753218184,0.0030670655585848,0.006653717265583,0.0078061281965509,0.9828571428571428,0.9508196721311476,0.7426160337552743,True,False,jump,250
0.0004209176147569,0.0023514525766453,0.0072436838759654,0.0100908952026538,0.9951219512195122,0.935483870967742,0.869198312236287,True,False,jump,250
0.0003278298333241,0.0021194336934099,0.0070840262117358,0.0094920672690557,0.9870967741935484,0.9753086419753086,0.6582278481012658,True,False,jump,250
0.001023079930652,0.0014282868584692,0.0075198003372603,0.0088449849416606,0.994186046511628,0.984375,0.7257383966244726,True,False,jump,250
0.0004053655351084,0.0018948001179126,0.0078203958472746,0.0105915353901443,0.9952830188679244,0.9166666666666666,0.8987341772151899,True,False,jump,250
-0.0005600236697229,-0.0076163793293655,0.0101998982645723,0.0227936163623048,0.9953488372093025,0.9523809523809524,0.6381578947368421,True,True,jump,250
0.0005041746723416,-0.0016344157758724,0.0074554220451148,0.0141721728437329,0.9944444444444444,0.9821428571428572,0.92602495543672,True,True,jump,250
0.0012343947159043,0.0016890307238161,0.0103237566926884,0.0220051797144468,0.9947089947089948,0.9787234042553192,0.7175925925925926,True,True,jump,250
0.0006404239907919,-0.0006238388976822,0.006646989857336,0.0132781845633565,0.9941520467836256,0.9846153846153848,0.8221153846153846,True,True,jump,250
0.0020185026688524,-0.0004791016984576,0.0077981850292496,0.016135140080919,0.9649122807017544,0.988826815642458,0.8868952684742157,True,True,jump,250
0.0001694637398772,0.0003993867347522,0.0077295543071944,0.0125988950748525,0.9954545454545456,0.9375,0.9324894514767932,True,False,jump,250
0.0014353724117538,-0.0029360779369951,0.0072402899870571,0.0087051889790007,0.9898477157360406,0.9487179487179488,0.8354430379746836,True,False,jump,250
2.9992924777972523e-05,0.0036157039577925,0.0069867502468703,0.0109071260543702,0.9902912621359224,0.9333333333333332,0.8734177215189873,True,True,jump,250
0.0005548497137428,0.0018845390280511,0.0072353602043293,0.0121066858473652,0.9954954954954957,0.9285714285714286,0.940928270042194,True,False,jump,250
0.0010790227347576,0.0,0.0077102156786509,0.0,1.0,0.0,0.0,True,False,jump,250
0.0002141843107279,0.0019960331300268,0.0068035699869103,0.0083230612987934,0.9822485207100592,0.9552238805970148,0.7130801687763713,True,False,jump,250
-0.0003816767570878,7.794900147643029e-05,0.0068883400704907,0.0089047983661329,0.9565217391304348,0.9842105263157894,0.1983122362869198,True,False,jump,250
0.001006104460841,-0.0028352703069838,0.0071897561351447,0.0120941251048259,0.976878612716763,0.9365079365079364,0.7747336377473364,True,True,jump,250
0.0010549170791892,0.0,0.0073994691501885,0.0,1.0,0.0,1.0,True,False,jump,250
0.0005944973783819,-0.002368491950725,0.006903962764771,0.0117090215133717,0.9903381642512076,0.9310344827586208,0.9444444444444444,True,True,jump,250
-6.207105065924954e-05,-0.0046162223142973,0.0110762475848202,0.0304947998958605,0.9953051643192488,0.9565217391304348,0.6223404255319149,True,True,jump,250
0.0012770175926091,0.001704317355686,0.0058057594804067,0.0077936288234937,0.9821428571428572,0.9944444444444444,0.240506329113924,True,False,jump,250
0.0002137502706197,0.0016990363044615,0.0080416782945955,0.0139520749183088,0.986842105263158,0.9761904761904762,0.7675785012521672,True,True,jump,250
0.0002903535039675,0.0020250273522141,0.0092295057855086,0.0244637427608629,0.9947368421052633,0.9782608695652174,0.6997474747474748,True,True,jump,250
0.001008998431874,-0.0004317743598204,0.0073004055027357,0.0089318281665144,0.9822485207100592,0.9552238805970148,0.7172995780590717,True,False,jump,250
0.000618215284134,0.0,0.0071111856200764,0.0,1.0,0.0,1.0,True,False,jump,250
0.0011789759140611,-0.0010857439023601,0.006485273365606,0.0105555206238064,0.9837837837837838,0.9411764705882352,0.7848101265822784,True,False,jump,250
0.0039972065704219,-0.0005054196610938,0.005308666224613,0.009419110642155,1.0,0.9955947136563876,0.5248756218905473,True,True,jump,250
0.0002705885668876,-0.0012031339812145,0.0077942803302154,0.013792663357785,0.9953271028037384,1.0,0.9885844748858448,True,True,jump,250
-0.0003105678367782,-0.0003086693668825,0.006736314378376,0.0077714950262324,0.9801980198019802,0.9925925925925926,0.211864406779661,True,True,jump,250
0.0009668880128443,-0.0007071690118045,0.0065498793214949,0.0075587088095387,0.989247311827957,0.96,0.7848101265822784,True,False,jump,250
0.0013650280644041,0.0007001985172089,0.0070833502548317,0.0097850674876976,0.9879518072289156,0.9571428571428572,0.7046413502109705,True,False,jump,250
0.0013042273993716,0.0018761915399757,0.0080341385945309,0.0102908623214912,0.9895833333333334,0.9318181818181818,0.8143459915611815,True,False,jump,250
-0.0017901180854562,0.0011392599869652,0.0062588873751297,0.0149346822291828,0.9722222222222222,0.995,0.8697088465845464,True,True,jump,250
3.591570284614124e-05,0.0067131807588005,0.0083445614568241,0.011731182059584,0.9953488372093025,0.9523809523809524,0.7736714975845411,True,True,jump,250
0.000639471917929,-0.0011255672158434,0.0071409502182964,0.0091679951864213,0.984375,0.9318181818181818,0.8143459915611815,True,False,jump,250
0.001252052085938,0.002683947068292,0.0072154242963331,0.0086948459643222,0.9813664596273292,0.96,0.679324894514768,True,False,jump,250
0.0001533649514772,-0.0058865560393381,0.0081835306769814,0.0234477497579549,1.0,0.96,0.8787878787878788,True,True,jump,250
0.0005215965444249,0.0049685369425371,0.0076392508623073,0.0245142129746554,0.9954954954954957,0.9285714285714286,0.4698275862068966,True,True,jump,250
0.0013228913110894,-0.0021025985770806,0.0069712569011469,0.0115845953014615,0.9899497487437184,0.945945945945946,0.8438818565400844,True,False,jump,250
-0.0004876587107154,0.0001171901938343,0.0076681768902512,0.0101594508636319,0.9735099337748344,0.9529411764705882,0.6413502109704642,True,False,jump,250
0.0019106915402485,-0.0004894942921442,0.0084614757671965,0.0145108031390805,0.9928571428571428,1.0,0.8858146684233641,True,True,jump,250
0.0009257553993156,-0.0036584873842668,0.0086552049659691,0.0150428119773988,1.0,0.9873417721518988,0.8153120464441219,True,True,jump,250
0.0004631946637369,0.0028824568905373,0.0076944597698803,0.0102902055624618,0.9954954954954957,0.9285714285714286,0.940928270042194,True,False,jump,250
0.0004333949041621,0.0026698917418748,0.0070871636868237,0.0102023804426607,0.9898477157360406,0.9487179487179488,0.8354430379746836,True,False,jump,250
0.0007927969975447,0.0025605238988374,0.0065051632085629,0.0085297957335602,0.9877300613496932,0.9726027397260274,0.6877637130801688,True,False,jump,250
-0.0004322793763576,-0.0069660794280136,0.0156900869152235,0.0214115316903364,0.9904761904761904,0.9230769230769232,0.890295358649789,True,False,jump,250
0.0008666451522564,0.0068059274993885,0.0076469294807024,0.0222104854759281,0.9954954954954957,0.9285714285714286,0.8349931318681318,True,True,jump,250
0.0006278030536865,0.0006068636729286,0.0068615521988964,0.0083533287296374,0.98989898989899,0.9473684210526316,0.8396624472573839,True,False,jump,250
-8.514662195527278e-05,0.0027591014349651,0.0077025697337471,0.0158574809690179,0.9949494949494948,0.9736842105263158,0.8645276292335116,True,True,jump,250
0.0002833768946775,0.0003718721944195,0.0082401709184023,0.0125552305360181,0.9869281045751634,0.9879518072289156,0.8530811954509389,True,True,jump,250
0.0003055274186936,0.0012635607651601,0.0084809460932662,0.0151851509030818,0.9952153110047848,0.9629629629629628,0.9164021164021164,True,True,jump,250
0.0005857449841029,-0.0052622440128472,0.0079834780296218,0.0204434903583165,0.9951456310679612,1.0,0.7967032967032968,True,True,jump,250
0.0015422749093827,-0.0009818336442603,0.0074794378932898,0.0121564236237805,0.9850746268656716,0.9142857142857144,0.8523206751054853,True,False,jump,250
0.0007451765784571,0.0045638241526664,0.0072839313342785,0.0128387990246392,0.9900497512437813,0.9428571428571428,0.8523206751054853,True,False,jump,250
-0.0002927250787156,0.0026367234481696,0.0064100323608139,0.0114796900536967,0.9953917050691244,0.9473684210526316,0.919831223628692,True,False,jump,250
-3.437943879780131e-06,0.0032175458499377,0.0077871629662637,0.0130353336576719,0.9951456310679612,0.9666666666666668,0.8734177215189873,True,False,jump,250
0.0001867344186279,-0.0013638032418776,0.0073224933378868,0.0106418964561514,0.995,0.9722222222222222,0.8481012658227848,True,False,jump,250
0.0013387190830329,-0.0022745919381188,0.0076950283024661,0.0146429881170624,1.0,0.9942857142857144,0.7943364713027634,True,True,jump,250
0.002050512057266,-0.0025604837414693,0.0068939086753796,0.0179967776979624,1.0,0.98,0.9947089947089948,True,True,jump,250
0.0012170619755395,0.00306925438833,0.0100872777658465,0.0248080443762039,0.9951456310679612,0.9666666666666668,0.6785714285714286,True,True,jump,250
0.0009680182917887,-0.0014184290857575,0.0090177885449226,0.0201861703814777,0.9933333333333332,0.9767441860465116,0.9049922600619196,True,True,jump,250
3.471549229579166e-05,0.0010955402339665,0.0079258762846485,0.0153841912615588,0.9903846153846154,0.9285714285714286,0.8818565400843882,True,False,jump,250
4.1448726140876425e-05,-0.0005505792265921,0.0086117234078254,0.0142388705669093,0.9807692307692308,0.9625,0.5878995433789954,True,True,jump,250
0.0025687081059845,0.004021817280641,0.0076760745857084,0.0175348939713046,0.9954954954954957,0.9285714285714286,0.940928270042194,True,False,jump,250
0.0007925696640636,-0.0020123743418837,0.0077510661099387,0.0149219659274806,0.9936305732484076,0.9873417721518988,0.9071834415584416,True,True,jump,250
0.0008304675646817,0.0013167473060868,0.0072589929018536,0.0091489741606021,0.9846153846153848,0.926829268292683,0.8270042194092827,True,False,jump,250
-0.0003476294532706,-0.0003751402876441,0.0060101635155385,0.0076351624482634,0.9523809523809524,0.9948453608247424,0.1772151898734177,True,False,jump,250
0.0012313103831247,-0.0053499840819934,0.0077565836137515,0.0117233767582585,0.9952153110047848,0.925925925925926,0.7654377880184331,True,True,jump,250
0.0008534394624058,-0.0024045699902192,0.0066680799997561,0.0118620018607567,0.9879518072289156,0.9714285714285714,0.3497854077253219,True,True,jump,250
0.0007536824252273,0.002575476402186,0.0083720118613222,0.0149628570683858,0.9896907216494846,0.9523809523809524,0.9214554875176636,True,True,jump,250
-0.0001553813622701,0.0,0.0069865216907509,0.0,1.0,0.0,1.0,True,False,jump,250
-0.0004718462851317,-0.0021977596237754,0.0142536602936217,0.0226976355857342,0.9904306220095692,0.9629629629629628,0.4370560378847671,True,True,jump,250
7.727187674083336e-05,0.0036668833335024,0.0079684951186763,0.0142837454041952,0.9951923076923076,0.9642857142857144,0.9315476190476192,True,True,jump,250
0.0004310846356991,0.0044109305933906,0.0072033741096113,0.0090320692401516,0.9957264957264956,0.5,0.9915611814345991,True,False,jump,250
0.0004023553699799,0.006298098105674,0.0070814452996429,0.0157327050437061,0.995475113122172,0.9333333333333332,0.710679945054945,True,True,jump,250
0.0002953721247453,0.0019408828834738,0.0069077201326981,0.0102078174445663,0.9906103286384976,0.9130434782608696,0.9029535864978904,True,False,jump,250
-0.0006851369541261,0.0015813825750129,0.0102796154996853,0.0205270931594294,0.98989898989899,0.9473684210526316,0.6289308176100629,True,True,jump,250
0.0009460052076826,0.0008626484588622,0.0067811927588025,0.0069009839761501,0.9615384615384616,0.9836956521739132,0.2236286919831223,True,False,jump,250
0.0004528842026506,0.0020259250990116,0.007405114571231,0.0130565505814603,0.9903846153846154,0.9285714285714286,0.4385964912280701,True,True,jump,250
0.0011077516736158,0.0008790159173713,0.0074910217167217,0.0097674573964988,0.9885057471264368,0.967741935483871,0.7383966244725738,True,False,jump,250
0.0009918127844119,-0.0011660432724113,0.0074238680998096,0.0155532453000066,0.989247311827957,0.96,0.8512931034482758,True,True,jump,250
0.0006370606721072,-0.0024786286821034,0.0074323859519552,0.0157090542307074,1.0,0.9666666666666668,0.997596153846154,True,True,jump,250
-0.0010171677462024,0.0057053387842239,0.009753798268001,0.0309543537902651,0.9954954954954957,0.9285714285714286,0.595890410958904,True,True,jump,250
0.000824111631312,-0.000886138016068,0.0070952620041733,0.0108194265657158,0.9952380952380953,0.9615384615384616,0.890295358649789,True,False,jump,250
0.0017080386735632,0.0012049302952591,0.0084439286615034,0.012791287287705,0.9949238578680204,0.9743589743589745,0.8371192893401015,True,True,jump,250
-0.0018570561502885,0.0096709202540445,0.0151089756740698,0.0203436773455151,1.0,0.9166666666666666,0.9493670886075948,True,False,jump,250
0.000882801125942,-0.001023560532621,0.0075323401145783,0.0158887982838592,0.9903846153846154,0.9285714285714286,0.8818565400843882,True,False,jump,250
0.0005438510421435,-1.833287916577984e-06,0.0071346106765142,0.0100982249598245,0.9883720930232558,0.96875,0.729957805907173,True,False,jump,250
0.0023283631081632,0.0006579763137988,0.0067305786477997,0.0068267755160657,0.9523809523809524,0.9906976744186048,0.0928270042194092,True,False,jump,250
4.909217839949273e-05,0.0030476490073182,0.0074125734998265,0.0080297021687917,0.9951219512195122,0.967741935483871,0.869198312236287,True,False,jump,250
0.0004981643775269,0.0275044039256251,0.0078254474788347,,0.9957446808510638,0.0,0.9957805907172996,True,False,jump,250
0.0001129511657629,-0.0021774069104379,0.0076599746105674,0.0136151668479674,0.989010989010989,0.9629629629629628,0.6977699530516432,True,True,jump,250
-0.0002651780058027,-0.0031816312256346,0.0080205925970376,0.0174836303055464,1.0,0.96875,0.8555555555555556,True,True,jump,250
0.0004374402241296,0.0037692075875885,0.007010284457584,0.0131797455828033,0.9954954954954957,0.9285714285714286,0.940928270042194,True,False,jump,250
0.0005104076437645,0.0025937691391523,0.0065137610246614,0.0094162782708446,0.9724137931034482,0.956043956043956,0.6160337552742616,True,False,jump,250
0.000317039676682,0.000839333980391,0.0065421138875035,0.0089787362834126,0.9887005649717514,0.9661016949152542,0.7510548523206751,True,False,jump,250
0.0015218392319003,-0.0038055682519097,0.0079405146119098,0.0153265063259465,0.9940828402366864,0.9850746268656716,0.927766393442623,True,True,jump,250
0.0008760715546059,-0.0021222155214836,0.0075598376495275,0.0179914076694508,0.9950738916256158,0.9696969696969696,0.8651115618661258,True,True,jump,250
0.0001615280472492,0.0,0.0075600294769875,0.0,1.0,0.0,0.0,True,False,jump,250
0.0005961342688455,0.0047790109571318,0.0080089884630596,0.0159368585279167,0.9954954954954957,0.9285714285714286,0.940928270042194,True,False,jump,250
-0.0006439559768938,0.0030386561401669,0.007903960588713,0.0089277573671553,0.9896373056994818,0.9534883720930232,0.8185654008438819,True,False,jump,250
0.0004277161645333,-0.0004484668911544,0.0074068585941366,0.0080199073607794,0.9904761904761904,0.9230769230769232,0.890295358649789,True,False,jump,250
0.0009545151610179,-0.0002203390560585,0.0073366172256794,0.0100135622057,0.9897959183673468,0.95,0.8312236286919831,True,False,jump,250
0.000296645602458,0.0,0.0074938443666763,0.0,1.0,0.0,0.0,True,False,jump,250
0.0006887577826019,-0.0028715066150976,0.0080829362747943,0.0092813963371875,0.9954337899543378,0.9411764705882352,0.9282700421940928,True,False,jump,250
0.0014368821381259,-0.0007708438506472,0.0071392069978566,0.0081029413672827,0.98,0.9767441860465116,0.6329113924050633,True,False,jump,250
0.0005858836849766,-0.0117731092557574,0.0180366013649283,0.0540828237707853,0.9954954954954957,0.9285714285714286,0.5336538461538461,True,True,jump,250
0.0008422759012813,0.0003046278812542,0.0072160319408106,0.0110901663076925,0.9954954954954957,0.9285714285714286,0.940928270042194,True,False,jump,250
9.079553438983122e-06,0.0037589479948906,0.0086770596011243,0.010991468655563,0.9953917050691244,0.9473684210526316,0.4579646017699115,True,True,jump,250
0.0012226587183266,-0.0012802547610974,0.0065681457472126,0.007340374255368,0.9835164835164836,0.9444444444444444,0.7721518987341772,True,False,jump,250
0.0007060455890107,0.0016829312656368,0.0070892103275568,0.0087029173889807,0.9837837837837838,0.9411764705882352,0.7848101265822784,True,False,jump,250
-0.0005326615331532,0.0028038789935411,0.0089868818780865,0.0160606313108669,0.9936305732484076,0.9873417721518988,0.9071834415584416,True,True,jump,250
0.0003895089245461,-0.0015527287352834,0.0075848070138405,0.0079976204253688,0.9863013698630136,0.9666666666666668,0.8114406779661016,True,True,jump,250
0.0010018267102636,0.0013390149213635,0.0094554820315269,0.0155160033238905,0.9942857142857144,0.9836065573770492,0.823397913561848,True,True,jump,250
0.0013325524880974,0.0081212890585647,0.0069423725154304,0.012052929971046,1.0,0.9411764705882352,0.9282700421940928,True,False,jump,250
0.001240419091761,-6.285522901295622e-05,0.007927484137861,0.0163213292848003,1.0,0.9921259842519684,0.9774436090225564,True,True,jump,250
0.0011314516807001,-0.002515351935058,0.0079999231898288,0.0166237625252557,0.995,1.0,0.9444444444444444,True,True,jump,250
0.0005520977976887,0.0011062022835021,0.0049674984430316,0.0082164239032124,0.9,1.0,0.0421940928270042,True,False,jump,250
0.0008312651607921,-2.5565550745168915e-05,0.006812665598718,0.009237899720588,0.9603174603174603,0.9636363636363636,0.5316455696202531,True,False,jump,250
0.0010558569827568,0.0011635755494904,0.0074081921183009,0.0108925732263249,0.9906542056074766,0.9545454545454546,0.4775494672754947,True,True,jump,250
-0.0002908372469194,-0.0014314816523647,0.0080799929893334,0.0177329815058776,0.9946808510638298,1.0,0.85,True,True,jump,250
-5.984019232915711e-05,-0.003069015874559,0.0068789077912178,0.0130015859826267,0.9950980392156864,1.0,0.9788732394366196,True,True,jump,250
0.0005256232682142,-0.0008568157370954,0.0072276046110916,0.0206794017685408,0.9902439024390244,0.967741935483871,0.9475982532751092,True,True,jump,250
7.902142799680301e-05,0.0,0.0085986274450338,0.0,1.0,0.0,1.0,True,False,jump,250
0.0011330005551109,-0.0006274310065629,0.0075862986086264,0.01759386475459,0.9926470588235294,1.0,0.9625850340136056,True,True,jump,250
0.0004651451596307,0.0014502636958944,0.007083844784412,0.0110529522653151,0.989247311827957,0.94,0.7890295358649789,True,False,jump,250
0.0003431294996784,0.0001497364152954,0.0071989802493621,0.0116179817547833,0.9932432432432432,1.0,0.87,True,True,jump,250
0.0003512069110311,-0.0003193654060026,0.0074925045942705,0.0104384285679734,0.9902912621359224,0.9333333333333332,0.8734177215189873,True,False,jump,250
0.0002437232172676,-0.000930030587142,0.0067911387736181,0.0085737358868359,0.9885057471264368,0.967741935483871,0.7383966244725738,True,False,jump,250
-0.0004871236936413,0.0013775025498396,0.0089718190110077,0.0155690012444785,1.0,0.9927536231884058,0.93125,True,True,jump,250
-0.0026416497663134,-0.0004012511635319,0.0158728137097876,0.0162713333355229,1.0,0.9956140350877192,0.4797297297297297,True,True,jump,250
0.0012530218259422,0.0005477807131641,0.007831066353364,0.015000698376723,0.9937106918238994,0.987012987012987,0.9353002070393376,True,True,jump,250
-1.81008717192672e-05,-0.0023983156492413,0.0085160852504015,0.0124217122345478,0.988950276243094,0.9818181818181818,0.8014601978332548,True,True,jump,250
0.0003554158869075,0.0,0.0076913555305935,0.0,1.0,0.0,1.0,True,False,jump,250
